order_id,customer_id,order_date,status,payment_method,shipping_method,shipping_cost,discount_pct,coupon_code,shipping_date,delivery_date,is_gift
575526,491025,2024-02-11,delivered,credit_card,standard,14.99,,SAVE8,2024-02-12,2024-02-14,False
549273,441948,2024-02-04,delivered,bank_transfer,standard,3.99,,,2024-02-06,2024-02-08,False
500363,488172,2023-01-28,delivered,credit_card,express,0,,,2023-01-30,2023-02-01,False
547618,422843,2023-03-06,delivered,debit_card,standard,14.99,10,SAVE12,2023-03-08,2023-03-13,False
530420,474074,2023-09-21,delivered,credit_card,next_day,14.99,,,2023-09-22,2023-09-30,False
501783,446908,2022-05-17,returned,paypal,standard,14.99,15,,2022-05-22,,False
518070,475695,2023-10-08,delivered,credit_card,standard,14.99,,,2023-10-12,2023-10-16,False
598178,430997,2021-04-19,shipped,credit_card,standard,3.99,,,2021-04-20,,False
550379,435956,2023-07-13,returned,credit_card,standard,14.99,10,,2023-07-15,,False
509656,466665,2023-03-31,delivered,credit_card,economy,4.99,,,2023-04-03,2023-04-06,False
596975,467853,2021-09-06,processing,credit_card,standard,3.99,,,,,False
570073,447067,2024-02-29,delivered,debit_card,economy,6.99,15,,2024-03-03,2024-03-10,False
539479,495907,2024-02-24,delivered,credit_card,express,6.99,,SAVE18,2024-02-28,2024-02-29,False
502155,416176,2021-01-27,delivered,paypal,standard,4.99,25,,2021-01-29,2021-02-04,False
517005,496283,2023-03-07,delivered,credit_card,standard,4.99,5,,2023-03-11,2023-03-16,False
549017,476015,2024-05-29,delivered,paypal,standard,0,20,SAVE18,2024-06-01,2024-06-10,False
563722,406980,2022-12-30,delivered,credit_card,next_day,9.99,20,,2023-01-01,2023-01-11,False
572813,481412,2021-01-14,returned,credit_card,standard,9.99,,,2021-01-17,,False
558775,427508,2023-03-28,cancelled,paypal,economy,14.99,5,SAVE11,,,False
500778,470056,2024-02-10,delivered,credit_card,next_day,14.99,0,,2024-02-14,2024-02-18,False
528322,447216,2024-04-21,cancelled,debit_card,express,9.99,,SAVE26,,,False
550890,416224,2023-06-29,shipped,credit_card,standard,0,,,2023-07-04,,False
567755,425480,2023-02-27,delivered,credit_card,click_and_collect,6.99,,,2023-02-28,2023-03-01,False
552597,464043,2022-03-11,delivered,paypal,standard,0,,,2022-03-15,2022-03-21,False
506346,411109,2023-11-08,delivered,debit_card,standard,3.99,15,,2023-11-09,2023-11-15,False
543338,437200,2024-04-07,delivered,paypal,standard,3.99,,,2024-04-11,2024-04-20,False
551559,436942,2024-04-24,pending,apple_pay,click_and_collect,0,25,,,,False
530999,416822,2022-03-03,delivered,bank_transfer,standard,4.99,25,,2022-03-08,2022-03-17,True
505443,473303,2021-11-13,delivered,apple_pay,next_day,9.99,,,2021-11-17,2021-11-24,False
551934,404822,2023-07-09,delivered,credit_card,express,0,,,2023-07-11,2023-07-15,False
551879,440481,2022-02-28,shipped,apple_pay,economy,14.99,25,,2022-03-04,,False
531287,491030,2023-08-13,delivered,debit_card,standard,4.99,25,,2023-08-17,2023-08-19,False
556881,487876,2023-12-05,delivered,credit_card,next_day,3.99,25,,2023-12-07,2023-12-16,False
501096,479391,2023-03-17,delivered,credit_card,standard,14.99,10,,2023-03-18,2023-03-28,True
548623,447555,2024-01-14,delivered,credit_card,express,14.99,20,,2024-01-19,2024-01-23,False
505769,435784,2021-04-05,delivered,paypal,express,3.99,,,2021-04-10,2021-04-16,False
516943,457923,2023-02-09,delivered,debit_card,standard,9.99,,,2023-02-13,2023-02-19,False
595804,476812,2024-03-18,delivered,bank_transfer,economy,3.99,25,,2024-03-20,2024-03-25,False
569586,437237,2022-04-16,delivered,paypal,standard,4.99,,,2022-04-21,2022-04-23,False
584026,406930,2024-05-21,delivered,paypal,express,3.99,,,2024-05-24,2024-06-03,False
511498,476697,2024-01-11,delivered,apple_pay,standard,3.99,0,,2024-01-13,2024-01-23,False
584800,492343,2021-07-06,delivered,google_pay,standard,4.99,5,,2021-07-10,2021-07-13,False
583006,425295,2022-09-22,shipped,credit_card,standard,3.99,20,SAVE28,2022-09-25,,True
556221,416353,2022-02-09,delivered,paypal,standard,3.99,15,,2022-02-13,2022-02-20,False
534862,470056,2022-08-06,returned,debit_card,economy,3.99,20,,2022-08-09,,False
501050,455182,2022-01-31,delivered,google_pay,express,0,25,,2022-02-04,2022-02-06,False
581768,421270,2021-06-16,delivered,credit_card,express,4.99,20,,2021-06-20,2021-06-29,False
571436,420144,2022-10-29,shipped,credit_card,express,0,,,2022-11-03,,False
577039,416809,2024-07-11,cancelled,paypal,standard,0,,,,,True
515818,472938,2021-03-11,delivered,debit_card,click_and_collect,0,,SAVE19,2021-03-14,2021-03-21,False
528358,450579,2024-09-22,processing,google_pay,standard,3.99,,SAVE9,,,False
576892,466115,2023-01-02,delivered,debit_card,express,3.99,,,2023-01-07,2023-01-11,False
505741,474148,2023-12-01,pending,debit_card,standard,14.99,25,SAVE10,,,False
577642,452664,2021-12-30,delivered,google_pay,standard,3.99,,SAVE21,2021-12-31,2022-01-02,False
515501,483380,2023-07-09,delivered,credit_card,express,3.99,,,2023-07-11,2023-07-20,False
521614,477283,2021-10-26,delivered,paypal,standard,14.99,,SAVE21,2021-10-31,2021-11-03,False
507694,470533,2023-12-01,delivered,debit_card,express,14.99,,SAVE8,2023-12-02,2023-12-12,False
597095,433591,2023-03-17,shipped,paypal,next_day,6.99,,,2023-03-19,,False
531097,483755,2022-05-11,delivered,paypal,standard,4.99,,,2022-05-14,2022-05-15,False
583767,459497,2024-07-19,delivered,paypal,standard,14.99,,,2024-07-23,2024-07-24,False
503776,444650,2021-06-02,delivered,debit_card,standard,4.99,,SAVE17,2021-06-07,2021-06-15,True
518764,442830,2022-05-02,delivered,debit_card,standard,6.99,,,2022-05-05,2022-05-11,False
547819,451234,2023-12-06,delivered,debit_card,standard,4.99,20,SAVE28,2023-12-09,2023-12-13,False
517728,479670,2023-07-08,delivered,paypal,express,3.99,,,2023-07-09,2023-07-14,False
503054,450692,2024-01-22,delivered,bank_transfer,next_day,0,,,2024-01-25,2024-01-29,False
579732,444089,2024-01-03,delivered,paypal,standard,3.99,,,2024-01-04,2024-01-11,False
534379,442336,2024-07-23,shipped,debit_card,standard,6.99,,SAVE28,2024-07-27,,False
544429,430516,2023-04-28,cancelled,credit_card,standard,6.99,,,,,False
520719,492182,2024-05-03,processing,paypal,express,6.99,,,,,False
590250,448404,2022-08-22,processing,paypal,standard,9.99,,SAVE8,,,False
526218,494531,2021-08-20,delivered,debit_card,next_day,0,,,2021-08-21,2021-08-29,False
560302,476812,2021-04-27,delivered,paypal,standard,14.99,,,2021-04-28,2021-05-04,False
599218,484562,2023-03-19,delivered,google_pay,standard,6.99,10,,2023-03-23,2023-03-31,False
548631,466702,2023-12-04,cancelled,google_pay,express,4.99,15,,,,False
574504,440212,2023-09-12,delivered,paypal,standard,4.99,15,SAVE18,2023-09-14,2023-09-15,False
561274,446581,2022-01-27,processing,paypal,click_and_collect,0,25,SAVE11,,,False
591241,416809,2021-10-04,pending,paypal,express,9.99,,,,,False
578309,495328,2024-08-29,pending,bank_transfer,next_day,14.99,,,,,False
548059,434812,2022-04-30,delivered,credit_card,standard,0,25,,2022-05-02,2022-05-11,False
530312,475112,2023-12-24,delivered,paypal,express,3.99,,,2023-12-28,2023-12-31,False
514694,492720,2021-12-12,pending,paypal,standard,4.99,,,,,False
575297,454938,2021-10-15,cancelled,credit_card,standard,3.99,,,,,False
585100,468387,2021-09-16,processing,credit_card,standard,14.99,,SAVE9,,,False
524467,406155,2024-05-31,delivered,apple_pay,standard,4.99,,SAVE23,2024-06-03,2024-06-06,True
551435,410670,2022-12-18,processing,debit_card,express,4.99,,,,,False
505460,488172,2021-02-06,delivered,credit_card,standard,4.99,0,SAVE8,2021-02-09,2021-02-11,False
506493,449425,2022-05-30,processing,debit_card,standard,0,,,,,False
581694,407512,2021-05-28,delivered,apple_pay,economy,9.99,,,2021-05-30,2021-06-07,False
593927,459516,2023-02-19,delivered,credit_card,standard,0,,SAVE12,2023-02-20,2023-02-28,False
569919,458350,2023-07-16,processing,credit_card,standard,3.99,15,SAVE14,,,False
556411,468875,2021-03-28,delivered,apple_pay,express,4.99,,,2021-03-30,2021-04-03,False
505635,490507,2023-01-22,delivered,credit_card,express,4.99,0,,2023-01-25,2023-02-01,False
517438,466702,2021-04-24,processing,debit_card,express,0,15,SAVE19,,,False
560747,442739,2022-11-05,cancelled,google_pay,express,0,,,,,False
545720,483422,2023-01-05,shipped,credit_card,standard,3.99,,SAVE24,2023-01-08,,False
564618,464092,2022-12-27,cancelled,paypal,express,0,,SAVE6,,,False
538702,482050,2022-05-24,delivered,google_pay,standard,4.99,,,2022-05-28,2022-06-02,False
586715,408566,2022-09-12,shipped,paypal,standard,9.99,,SAVE27,2022-09-14,,False
542163,488946,2022-03-10,cancelled,bank_transfer,express,0,10,,,,False
533788,421558,2022-12-18,delivered,credit_card,express,9.99,,,2022-12-22,2022-12-24,True
535829,487876,2022-01-12,delivered,debit_card,click_and_collect,9.99,15,,2022-01-16,2022-01-25,False
582596,440458,2021-09-15,delivered,paypal,economy,6.99,,,2021-09-17,2021-09-18,True
577402,490680,2023-09-24,pending,debit_card,standard,4.99,,,,,False
517965,408151,2022-06-04,cancelled,bank_transfer,standard,9.99,0,SAVE10,,,False
505746,461438,2023-02-25,delivered,credit_card,express,4.99,,,2023-03-02,2023-03-10,False
541814,435822,2024-07-01,processing,google_pay,next_day,0,,,,,False
537464,451891,2021-12-22,pending,bank_transfer,standard,3.99,5,,,,False
597932,401558,2023-03-30,returned,debit_card,standard,4.99,25,,2023-04-02,,False
572985,479129,2024-03-17,delivered,bank_transfer,standard,4.99,,SAVE11,2024-03-20,2024-03-25,False
579295,480744,2021-02-18,pending,credit_card,express,9.99,,SAVE9,,,False
536898,436709,2024-05-10,cancelled,apple_pay,click_and_collect,6.99,,SAVE26,,,False
590896,440788,2022-07-21,delivered,paypal,standard,9.99,15,SAVE30,2022-07-25,2022-07-31,False
537396,454646,2022-11-09,delivered,debit_card,economy,9.99,15,,2022-11-13,2022-11-17,False
543172,429829,2023-10-21,shipped,credit_card,standard,14.99,,,2023-10-24,,True
529508,461866,2022-12-14,processing,paypal,express,3.99,25,,,,False
567344,482075,2023-02-27,processing,paypal,click_and_collect,3.99,15,,,,False
511870,484399,2022-07-07,delivered,credit_card,standard,3.99,,,2022-07-08,2022-07-16,False
516299,452870,2022-10-13,delivered,google_pay,standard,14.99,,,2022-10-14,2022-10-23,False
573064,469065,2024-08-14,delivered,credit_card,express,0,,,2024-08-19,2024-08-21,False
502135,438150,2021-01-02,delivered,debit_card,next_day,3.99,,SAVE19,2021-01-07,2021-01-09,False
582656,496837,2022-05-26,cancelled,credit_card,standard,0,5,,,,False
573539,418664,2021-07-31,shipped,apple_pay,standard,9.99,,,2021-08-05,,False
515830,418156,2021-12-11,processing,paypal,express,6.99,,,,,False
594157,475882,2021-06-15,delivered,credit_card,standard,6.99,0,,2021-06-17,2021-06-24,False
571830,486356,2022-11-09,delivered,debit_card,standard,3.99,25,,2022-11-13,2022-11-19,True
578019,463201,2023-06-25,cancelled,credit_card,standard,6.99,15,SAVE10,,,False
551024,466702,2024-02-07,delivered,credit_card,standard,14.99,,,2024-02-11,2024-02-16,False
545594,465002,2021-05-09,shipped,debit_card,standard,9.99,25,SAVE10,2021-05-13,,False
582477,489151,2023-01-25,delivered,debit_card,economy,14.99,,,2023-01-27,2023-01-28,False
545926,474698,2022-10-04,delivered,bank_transfer,standard,3.99,,,2022-10-09,2022-10-14,False
569388,423659,2022-03-27,delivered,apple_pay,economy,4.99,,,2022-03-28,2022-04-07,False
527703,422460,2022-09-17,pending,credit_card,next_day,9.99,,,,,False
537144,477003,2024-08-01,delivered,credit_card,economy,3.99,,,2024-08-04,2024-08-09,True
537092,444558,2023-06-28,delivered,apple_pay,next_day,4.99,15,,2023-07-01,2023-07-07,False
543276,459293,2022-08-18,delivered,debit_card,express,4.99,,,2022-08-23,2022-08-24,False
552184,407134,2022-05-12,shipped,paypal,express,9.99,,SAVE27,2022-05-17,,False
520565,408126,2023-04-03,delivered,paypal,next_day,4.99,,SAVE18,2023-04-04,2023-04-14,False
522003,406005,2021-04-14,delivered,bank_transfer,next_day,6.99,,,2021-04-19,2021-04-20,False
578265,443017,2024-05-17,delivered,credit_card,next_day,6.99,,SAVE5,2024-05-19,2024-05-28,False
589892,447579,2021-02-26,delivered,credit_card,standard,0,,,2021-02-28,2021-03-07,False
548627,439273,2021-02-01,delivered,google_pay,click_and_collect,0,25,,2021-02-05,2021-02-11,False
519583,472680,2022-01-05,delivered,credit_card,standard,6.99,,,2022-01-10,2022-01-12,False
516167,453884,2023-02-08,delivered,credit_card,express,9.99,0,,2023-02-10,2023-02-19,False
564660,403890,2023-05-10,returned,apple_pay,next_day,0,,,2023-05-13,,False
580809,427936,2022-01-28,shipped,paypal,standard,14.99,25,,2022-01-30,,False
564886,482864,2021-08-15,delivered,bank_transfer,standard,6.99,10,,2021-08-19,2021-08-22,False
506859,435784,2024-03-05,shipped,credit_card,click_and_collect,14.99,,,2024-03-09,,False
541274,441062,2023-10-08,cancelled,google_pay,standard,3.99,10,SAVE26,,,False
591673,400484,2024-06-16,delivered,paypal,next_day,9.99,25,,2024-06-17,2024-06-26,False
553398,421157,2021-06-20,delivered,debit_card,standard,9.99,,,2021-06-22,2021-07-02,False
549792,451891,2023-08-21,shipped,paypal,express,0,0,,2023-08-25,,False
501582,444514,2022-07-26,delivered,credit_card,next_day,9.99,,,2022-07-29,2022-08-04,False
530767,472704,2022-12-21,cancelled,debit_card,standard,3.99,5,SAVE11,,,False
553528,431030,2023-11-13,delivered,debit_card,standard,3.99,,,2023-11-17,2023-11-21,False
513441,466666,2021-06-26,shipped,credit_card,economy,14.99,,SAVE19,2021-06-30,,False
555050,414134,2021-06-16,delivered,debit_card,express,14.99,,SAVE12,2021-06-20,2021-06-22,False
518289,403049,2024-04-14,delivered,credit_card,standard,9.99,,,2024-04-17,2024-04-23,False
540579,454732,2021-05-02,cancelled,debit_card,click_and_collect,3.99,0,,,,False
571009,486451,2022-12-08,shipped,google_pay,click_and_collect,14.99,15,SAVE6,2022-12-13,,False
555450,427470,2023-05-15,delivered,credit_card,next_day,0,,SAVE18,2023-05-19,2023-05-26,False
503995,447067,2021-12-21,cancelled,paypal,express,6.99,10,SAVE22,,,False
558673,451891,2022-05-31,delivered,google_pay,standard,9.99,,,2022-06-01,2022-06-03,False
501374,467256,2022-01-16,shipped,debit_card,standard,14.99,,,2022-01-20,,False
538840,474972,2021-03-27,delivered,paypal,next_day,6.99,10,,2021-03-28,2021-04-01,False
558839,408350,2024-07-25,returned,bank_transfer,express,6.99,,,2024-07-26,,False
583931,462096,2022-08-22,delivered,paypal,express,3.99,,,2022-08-25,2022-09-01,False
520219,423559,2022-11-03,delivered,credit_card,standard,0,,,2022-11-04,2022-11-13,True
599322,417606,2024-08-29,delivered,credit_card,express,4.99,,SAVE8,2024-08-31,2024-09-10,False
555259,476812,2023-05-24,delivered,credit_card,standard,14.99,,,2023-05-29,2023-06-02,False
553228,462368,2022-01-06,delivered,credit_card,standard,14.99,20,,2022-01-07,2022-01-14,False
517181,448319,2021-11-18,delivered,credit_card,next_day,14.99,,,2021-11-20,2021-11-22,True
525787,448409,2024-08-15,delivered,credit_card,express,0,10,,2024-08-19,2024-08-28,True
546310,427508,2022-12-13,delivered,paypal,standard,0,,,2022-12-17,2022-12-24,True
508242,453602,2024-01-07,delivered,apple_pay,standard,14.99,,,2024-01-09,2024-01-12,False
547968,413019,2023-09-27,delivered,apple_pay,click_and_collect,3.99,5,,2023-09-28,2023-10-06,False
566056,494219,2022-03-01,cancelled,bank_transfer,economy,9.99,,SAVE29,,,False
547863,438150,2024-09-24,delivered,paypal,standard,0,15,SAVE20,2024-09-28,2024-09-29,False
503561,460925,2024-02-18,pending,debit_card,express,3.99,,,,,False
509306,408965,2021-07-04,delivered,bank_transfer,next_day,9.99,,,2021-07-05,2021-07-07,False
549081,498561,2021-07-16,shipped,apple_pay,standard,4.99,,,2021-07-18,,False
526089,403788,2024-07-04,delivered,debit_card,standard,0,,,2024-07-06,2024-07-09,False
589246,432771,2022-08-30,delivered,debit_card,next_day,6.99,,,2022-09-03,2022-09-11,False
500572,498657,2021-09-25,processing,debit_card,standard,9.99,20,SAVE23,,,False
508893,426667,2024-01-01,processing,paypal,standard,6.99,,SAVE9,,,False
557831,455182,2023-01-09,delivered,credit_card,express,6.99,15,,2023-01-14,2023-01-20,False
530198,416926,2024-05-30,delivered,credit_card,express,6.99,,,2024-06-03,2024-06-12,False
589049,483958,2023-11-19,cancelled,google_pay,standard,3.99,15,,,,False
595136,436872,2024-01-17,delivered,bank_transfer,express,3.99,,,2024-01-20,2024-01-25,False
583205,481735,2021-10-25,delivered,credit_card,economy,3.99,25,,2021-10-29,2021-11-07,False
511818,441599,2024-09-24,delivered,paypal,standard,4.99,,,2024-09-27,2024-10-04,False
555464,489592,2023-01-09,shipped,debit_card,express,0,,,2023-01-13,,True
565149,415566,2024-05-13,delivered,paypal,express,3.99,0,,2024-05-18,2024-05-19,False
512306,427508,2023-06-05,delivered,credit_card,click_and_collect,3.99,,,2023-06-08,2023-06-14,False
541423,481951,2022-03-19,delivered,debit_card,standard,14.99,,,2022-03-24,2022-03-25,False
555475,493211,2023-10-31,delivered,credit_card,standard,3.99,,SAVE13,2023-11-04,2023-11-10,False
507073,446061,2021-09-13,delivered,credit_card,standard,9.99,,,2021-09-14,2021-09-19,False
545463,454646,2021-01-10,delivered,apple_pay,standard,14.99,,,2021-01-13,2021-01-18,False
569017,438655,2024-09-01,delivered,apple_pay,click_and_collect,14.99,5,,2024-09-03,2024-09-07,True
557676,417047,2021-11-17,delivered,credit_card,click_and_collect,14.99,,,2021-11-21,2021-11-22,False
574983,403404,2021-03-09,shipped,bank_transfer,express,6.99,,,2021-03-13,,False
508105,455498,2021-03-10,delivered,paypal,express,4.99,20,,2021-03-15,2021-03-19,False
548944,425480,2022-08-27,processing,paypal,standard,9.99,,SAVE22,,,False
516901,409172,2022-05-19,delivered,apple_pay,click_and_collect,0,20,,2022-05-22,2022-05-30,False
523493,453884,2023-09-12,returned,debit_card,standard,6.99,,,2023-09-13,,False
533509,493948,2021-05-02,cancelled,paypal,standard,3.99,,,,,False
539612,478363,2023-11-01,shipped,paypal,standard,4.99,10,,2023-11-03,,False
509837,446061,2022-10-08,cancelled,paypal,click_and_collect,14.99,,,,,False
527418,488864,2022-12-26,delivered,paypal,express,9.99,,SAVE27,2022-12-27,2023-01-04,False
532151,468019,2023-11-06,delivered,credit_card,standard,0,,,2023-11-11,2023-11-13,False
577428,400071,2023-05-05,delivered,credit_card,standard,6.99,,SAVE17,2023-05-09,2023-05-11,True
542781,434562,2024-04-19,delivered,bank_transfer,express,14.99,,,2024-04-20,2024-04-23,False
